# anchor_id tx ty tz qx qy qz qw
1 0.777981789586 -1.592589977675 0.300128095905 0.482018788749 0.527687069278 0.500824482172 -0.488240803566
2 -1.645598406716 -1.610815772531 0.291550466005 0.512459493649 0.506247279862 0.510636955601 -0.469413313164
3 -1.419048715492 1.402030606388 0.264478374348 0.540381234974 -0.457855122714 0.545171497416 0.448491745629
4 0.994186454762 1.521888606443 0.298889831899 0.474564539674 -0.514455003623 0.474152456376 0.534138554163
5 0.883929827172 -1.673739002703 2.324744330129 -0.460232407377 -0.516828435736 -0.493852542658 0.526482825290
6 -1.743576819887 -1.800637601105 2.233444409042 -0.474497006609 -0.499136629129 -0.511152563258 0.514235620369
7 -1.661463702039 1.622036602162 2.290269077189 0.429142773983 -0.534160255767 0.463144291440 0.562144702016
8 0.984878982388 1.580052598003 2.302009600568 0.461953723985 -0.496940298591 0.495277376298 0.542539783850
