# index timestamp anchor_id r
0 0.032284736633 6 2.410469089846
1 0.012478828430 2 1.746998299780
2 0.012478828430 1 1.003056942908
3 0.032284736633 7 3.113442167141
4 0.032284736633 8 2.838434573358
5 0.022445440292 5 2.005451423695
6 0.051930904388 2 1.723546515441
7 0.061930656433 3 2.302875370298
8 0.061930656433 4 2.438230670718
9 0.061930656433 5 2.019522494298
10 0.072263240814 6 2.429230517317
11 0.072263240814 7 3.061848241595
12 0.082131147385 8 2.810292432150
13 0.092025756836 2 1.695404374234
14 0.092025756836 1 1.045270154718
15 0.102820158005 3 2.340398225241
16 0.102820158005 4 2.419469243246
17 0.112240552902 5 2.052354992373
18 0.112240552902 6 2.410469089846
19 0.112240552902 7 3.057157884727
20 0.122183561325 8 2.819673145886
21 0.132142782211 1 1.003056942908
22 0.142032146454 2 1.723546515441
23 0.142032146454 3 2.307565727166
24 0.142032146454 4 2.428849956982
25 0.152048587799 5 2.024212851166
26 0.152048587799 6 2.424540160450
27 0.162053585052 7 3.080609669066
28 0.162053585052 8 2.894718855772
29 0.182096004486 2 1.737617586045
30 0.192079782486 4 2.494514953132
31 0.192079782486 5 2.014832137431
32 0.192079782486 6 2.433920874185
33 0.202732324600 7 3.071228955330
34 0.202732324600 8 2.852505643961
35 0.222031116486 1 1.040579797851
36 0.222031116486 2 1.761069370384
37 0.222031116486 3 2.293494656563
38 0.232118844986 4 2.452301741321
39 0.232118844986 5 2.010141780563
40 0.242202520370 6 2.405778732978
41 0.242202520370 7 3.118132524009
42 0.242202520370 8 2.857196000829
43 0.262168407440 1 1.045270154718
44 0.262168407440 2 1.746998299780
45 0.272032022476 3 2.298185013431
46 0.272032022476 5 2.024212851166
47 0.272032022476 4 2.424159600114
48 0.282090187073 6 2.424540160450
49 0.282090187073 7 3.033706100388
50 0.292095899582 8 2.875957428300
51 0.302443742752 1 1.031199084115
52 0.302443742752 2 1.718856158573
53 0.312128305435 3 2.302875370298
54 0.312128305435 4 2.438230670718
55 0.321100950241 5 2.014832137431
56 0.321100950241 6 2.443301587921
57 0.321100950241 7 3.075919312198
58 0.331403493881 8 2.843124930225
59 0.341155767441 1 1.021818370379
60 0.351074695587 2 1.756379013516
61 0.351074695587 3 2.312256084034
62 0.351074695587 4 2.452301741321
63 0.361165761948 6 2.429230517317
64 0.371137142181 8 2.833744216490
65 0.371137142181 7 3.099371096538
66 0.381031036377 1 1.017128013511
67 0.391227245331 3 2.335707868373
68 0.403096437454 4 2.489824596264
69 0.403096437454 5 1.996070709959
70 0.403096437454 6 2.433920874185
71 0.411055803299 7 3.094680739670
72 0.411055803299 8 2.871267071433
73 0.431216001511 1 1.035889440983
74 0.431216001511 2 1.742307942913
75 0.431216001511 3 2.312256084034
76 0.441280603409 5 2.010141780563
77 0.441280603409 4 2.442921027586
78 0.451622247696 6 2.387017305507
79 0.451622247696 7 3.057157884727
80 0.451622247696 8 2.843124930225
81 0.471354722977 1 1.003056942908
82 0.471354722977 2 1.714165801705
83 0.480993509293 4 2.438230670718
84 0.480993509293 5 1.981999639355
85 0.491140842438 6 2.396398019242
86 0.491140842438 7 3.094680739670
87 0.502154588699 8 2.852505643961
88 0.511139154434 1 1.007747299776
89 0.511139154434 2 1.732927229177
90 0.521161556244 4 2.410088529510
91 0.521161556244 3 2.302875370298
92 0.531030416489 5 2.033593564902
93 0.531030416489 6 2.429230517317
94 0.531030416489 7 3.113442167141
95 0.541097164154 8 2.857196000829
96 0.551039934158 1 0.998366586040
97 0.561382532120 2 1.728236872309
98 0.561382532120 3 2.312256084034
99 0.561382532120 4 2.456992098189
100 0.571248292923 5 2.019522494298
101 0.591278553009 1 1.003056942908
102 0.602134227753 2 1.714165801705
103 0.621135234833 7 3.099371096538
104 0.641035795212 1 1.017128013511
105 0.641035795212 2 1.742307942913
106 0.641035795212 3 2.288804299695
107 0.651184082031 4 2.466372811925
108 0.661780834198 7 3.118132524009
109 0.661780834198 8 2.871267071433
110 0.681157588959 1 1.040579797851
111 0.681157588959 2 1.723546515441
112 0.691125869751 3 2.298185013431
113 0.691125869751 4 2.424159600114
114 0.691125869751 5 2.047664635506
115 0.701248168945 6 2.433920874185
116 0.701248168945 7 3.080609669066
117 0.711261272430 8 2.857196000829
118 0.721048116684 1 1.035889440983
119 0.721048116684 2 1.714165801705
120 0.731161117554 4 2.433540313850
121 0.741304874420 6 2.429230517317
122 0.741304874420 7 3.071228955330
123 0.751139402390 8 2.847815287093
124 0.761188030243 1 1.045270154718
125 0.771502971649 2 1.732927229177
126 0.771502971649 4 2.442921027586
127 0.771502971649 3 2.326327154638
128 0.781115531921 5 1.996070709959
129 0.781115531921 6 2.433920874185
130 0.791113615036 7 3.089990382802
131 0.791113615036 8 2.861886357697
132 0.801411628723 1 1.017128013511
133 0.811369895935 2 1.742307942913
134 0.811369895935 3 2.288804299695
135 0.811369895935 4 2.466372811925
136 0.821097373962 5 2.038283921770
137 0.821097373962 6 2.415159446714
138 0.831282615662 8 2.857196000829
139 0.851061582565 1 1.049960511586
140 0.851061582565 2 1.704785087970
141 0.851061582565 3 2.331017511506
142 0.861195564270 4 2.428849956982
143 0.861195564270 5 2.066426062977
144 0.871302366257 6 2.424540160450
145 0.871302366257 7 3.099371096538
146 0.871302366257 8 2.843124930225
147 0.891227245331 1 1.021818370379
148 0.891227245331 2 1.723546515441
149 0.901129245758 4 2.433540313850
150 0.901129245758 3 2.316946440902
151 0.901129245758 5 2.019522494298
152 0.911150455475 7 3.108751810273
153 0.911150455475 6 2.401088376110
154 0.931580781937 1 1.031199084115
155 0.931580781937 2 1.732927229177
156 0.941156148911 3 2.312256084034
157 0.941156148911 4 2.480443882528
158 0.951100826263 5 2.042974278638
159 0.951100826263 7 3.061848241595
160 0.961133480072 8 2.814982789018
161 0.971851587296 1 1.026508727247
162 0.981192827225 3 2.335707868373
163 0.981192827225 2 1.761069370384
164 0.981192827225 4 2.456992098189
165 0.991408586502 5 2.000761066827
166 0.991408586502 6 2.415159446714
167 1.001290082932 7 3.080609669066
168 1.001290082932 8 2.838434573358
169 1.011530399323 1 1.003056942908
170 1.021302461624 2 1.746998299780
171 1.021302461624 3 2.321636797770
172 1.031466245651 4 2.438230670718
173 1.031466245651 5 2.014832137431
174 1.031466245651 6 2.457372658525
175 1.041160583496 8 2.875957428300
176 1.041160583496 7 3.066538598463
177 1.061218500137 1 1.059341225322
178 1.061218500137 2 1.723546515441
179 1.072376489639 5 2.010141780563
180 1.072376489639 4 2.475753525661
181 1.081159830093 6 2.433920874185
182 1.081159830093 8 2.857196000829
183 1.081159830093 7 3.094680739670
184 1.101241350174 1 1.040579797851
185 1.101241350174 2 1.737617586045
186 1.111357450485 3 2.316946440902
187 1.111357450485 4 2.433540313850
188 1.111357450485 5 2.024212851166
189 1.121196508408 7 3.104061453405
190 1.121196508408 6 2.415159446714
191 1.131287097931 8 2.880647785168
192 1.141230106354 1 0.988985872304
193 1.151131391525 3 2.288804299695
194 1.151131391525 4 2.438230670718
195 1.161231517792 5 2.019522494298
196 1.161231517792 6 2.438611231053
197 1.171242952347 8 2.833744216490
198 1.181235074997 1 1.007747299776
199 1.191273927689 2 1.723546515441
200 1.191273927689 4 2.433540313850
201 1.191273927689 3 2.316946440902
202 1.201229095459 6 2.452682301657
203 1.201229095459 5 2.000761066827
204 1.211136102676 7 3.071228955330
205 1.211136102676 8 2.875957428300
206 1.221593379974 1 1.035889440983
207 1.231298923492 2 1.756379013516
208 1.231298923492 3 2.284113942827
209 1.241962194443 4 2.428849956982
210 1.241962194443 5 1.977309282488
211 1.241962194443 6 2.433920874185
212 1.251199960709 8 2.838434573358
213 1.251199960709 7 3.047777170991
214 1.271709918976 1 1.021818370379
215 1.271709918976 2 1.718856158573
216 1.271709918976 3 2.302875370298
217 1.281191349030 4 2.461682455057
218 1.281191349030 5 2.033593564902
219 1.291304588318 6 2.396398019242
220 1.291304588318 7 3.080609669066
221 1.291304588318 8 2.847815287093
222 1.311174869537 1 0.988985872304
223 1.311174869537 2 1.728236872309
224 1.321249961853 3 2.321636797770
225 1.321249961853 4 2.438230670718
226 1.321249961853 5 1.972618925620
227 1.331253528595 6 2.433920874185
228 1.331253528595 7 3.047777170991
229 1.351252794266 1 0.998366586040
230 1.351252794266 2 1.718856158573
231 1.361256837845 3 2.312256084034
232 1.361256837845 4 2.475753525661
233 1.372407197952 6 2.424540160450
234 1.372407197952 5 2.033593564902
235 1.372407197952 7 3.075919312198
236 1.381196498871 8 2.824363502754
237 1.391230821609 1 1.007747299776
238 1.401593208313 2 1.732927229177
239 1.401593208313 3 2.307565727166
240 1.401593208313 4 2.442921027586
241 1.431435585022 1 0.988985872304
242 1.441241979599 2 1.761069370384
243 1.441241979599 3 2.312256084034
244 1.451177835464 4 2.438230670718
245 1.451177835464 5 2.019522494298
246 1.451177835464 6 2.410469089846
247 1.461302757263 7 3.094680739670
248 1.481950759888 1 1.007747299776
249 1.481950759888 3 2.321636797770
250 1.481950759888 2 1.737617586045
251 1.491265535355 4 2.442921027586
252 1.501297473907 6 2.433920874185
253 1.501297473907 7 3.066538598463
254 1.501297473907 8 2.852505643961
255 1.520767688751 1 1.045270154718
256 1.520767688751 2 1.746998299780
257 1.530592679977 3 2.316946440902
258 1.530592679977 4 2.433540313850
259 1.530592679977 5 2.066426062977
260 1.540359735489 6 2.396398019242
261 1.540359735489 7 3.094680739670
262 1.550272226334 8 2.861886357697
263 1.560685873032 1 0.960843731097
264 1.560685873032 2 1.742307942913
265 1.571072578430 3 2.312256084034
266 1.590294599533 8 2.833744216490
267 1.601135730743 1 1.007747299776
268 1.610606431961 2 1.746998299780
269 1.610606431961 4 2.466372811925
270 1.610606431961 3 2.335707868373
271 1.620918273926 5 1.977309282488
272 1.630482912064 7 3.038396457255
273 1.630482912064 8 2.890028498904
274 1.641177415848 1 0.979605158568
275 1.651253938675 2 1.723546515441
276 1.651253938675 3 2.312256084034
277 1.660445451736 4 2.456992098189
278 1.660445451736 5 2.028903208034
279 1.660445451736 6 2.452682301657
280 1.672504425049 7 3.075919312198
281 1.672504425049 8 2.866576714565
