# anchor_id tx ty tz qx qy qz qw
1 1.219214516564 -2.364557399350 0.305958633941 0.495209894700 0.497448621326 0.524067111705 -0.482354321802
2 -1.521354313056 -1.871360101300 0.293434729258 -0.483164641497 -0.508930175555 -0.493077519682 0.514214512827
3 -1.537134909032 1.742798775444 0.263268178103 0.527744569079 -0.476601883768 0.532057104559 0.459621095778
4 1.182575550787 1.737773249950 0.300958676057 0.509221696539 -0.489308577637 0.511303150302 0.489734078982
5 1.340979841753 -2.248497516043 2.329878444667 0.509273690203 0.493104476295 0.525727790458 -0.470211201766
6 -1.714995872771 -2.065171511818 2.234451392722 0.512256289298 0.458273634336 0.554366890329 -0.469314522526
7 -1.547147777387 1.938154456967 2.289316447052 0.469022073584 -0.501985090898 0.498503387295 0.528699948801
8 1.338357305052 1.794718549680 2.304079797467 0.451450469186 -0.509448714654 0.485434757941 0.548641574064
