# timestamp tx ty tz qx qy qz qw
0.029132366180 -0.027788741803 -0.023224520897 0.696705395230 -0.010143029001 -0.025207981371 0.689770242975 0.723518271051
0.034208297729 -0.027869850758 -0.023234937657 0.696737970678 -0.010303306650 -0.024975018672 0.689249398517 0.724020273859
0.044184207916 -0.027855569102 -0.023461853783 0.696690544331 -0.009118415501 -0.025360923357 0.688749171324 0.724498624612
0.054051399231 -0.027844532966 -0.023457347274 0.696702354455 -0.009133169503 -0.025256044997 0.688778329464 0.724474382064
0.059058427811 -0.027856187977 -0.023183150151 0.696751300146 -0.010449429678 -0.025074711770 0.689581622265 0.723698317315
0.074184656143 -0.027835599539 -0.023405330496 0.696724336231 -0.009272812408 -0.025348425615 0.689111067487 0.724152890580
0.079396009445 -0.027780566421 -0.023227371513 0.696713762128 -0.010044140747 -0.025116935801 0.689753892011 0.723538404805
0.083970785141 -0.027875944816 -0.023239205523 0.696745143036 -0.010285796912 -0.024936922113 0.689197836703 0.724070917923
0.094008684158 -0.027832137909 -0.023411469375 0.696711492790 -0.009189669511 -0.025425258640 0.689123156290 0.724139752854
0.105046749115 -0.027872239283 -0.023235999511 0.696737307147 -0.010324274496 -0.024920691756 0.689263877264 0.724008063476
0.109472513199 -0.027836623868 -0.023407553088 0.696703213544 -0.009210238317 -0.025516331729 0.689135876177 0.724124183059
0.118959188461 -0.027874192200 -0.023180175695 0.696756201534 -0.010477044856 -0.025139586928 0.689515829447 0.723758353072
0.129089355469 -0.027845090251 -0.023458782277 0.696701880870 -0.009110377401 -0.025211213630 0.688737214223 0.724515317627
0.133997678757 -0.027871254294 -0.023177535627 0.696759896010 -0.010594975225 -0.025113026600 0.689532973944 0.723741224637
0.144058942795 -0.027851015907 -0.023411337641 0.696708186153 -0.009311616299 -0.025488654298 0.689097477444 0.724160402731
0.153920650482 -0.027864191925 -0.023228356198 0.696742139688 -0.010231996957 -0.024851001003 0.689211235798 0.724061880254
0.159170627594 -0.027832647561 -0.023398160556 0.696716752378 -0.009265161395 -0.025402049324 0.689152742477 0.724111448750
0.169112205505 -0.027860548522 -0.023175973729 0.696761902051 -0.010562834191 -0.025103001557 0.689581615418 0.723695696770
0.179118871689 -0.027836702280 -0.023410132650 0.696712899844 -0.009236594717 -0.025448470242 0.689088674896 0.724171152981
0.189150571823 -0.027868579189 -0.023231212013 0.696740322783 -0.010317051037 -0.024982669266 0.689264850382 0.724005104072
0.194217920303 -0.027833058584 -0.023457691138 0.696699113225 -0.009114732942 -0.025341988290 0.688828077808 0.724424312469
0.204807281494 -0.027807789881 -0.023283217029 0.696706676272 -0.010001832251 -0.024997785685 0.689423209621 0.723858212703
0.213989973068 -0.027851461582 -0.023449559283 0.696704731167 -0.009046539930 -0.025296365921 0.688773650912 0.724478510238
0.219077110291 -0.027861199901 -0.023177075820 0.696758924691 -0.010512845179 -0.025149990214 0.689609884892 0.723667855261
0.229028701782 -0.027854104155 -0.023452712656 0.696707633317 -0.009157738582 -0.025239092177 0.688740802989 0.724510338331
0.233979463577 -0.027862484686 -0.023181925858 0.696757656824 -0.010481720084 -0.025120204343 0.689645917383 0.723635002964
0.244096994400 -0.027835635983 -0.023406187500 0.696715089736 -0.009222794862 -0.025467276289 0.689194753850 0.724069712914
0.254010677338 -0.027846813012 -0.023454101761 0.696707966084 -0.009163982159 -0.025341520479 0.688862524311 0.724390952021
0.259071826935 -0.027859845634 -0.023182808262 0.696752578679 -0.010453456272 -0.025118304555 0.689563177897 0.723714321896
0.268990993500 -0.027847220789 -0.023456899639 0.696700802897 -0.009155011177 -0.025329213915 0.688820243962 0.724431700163
0.284017562866 -0.027873163489 -0.023227422190 0.696740663063 -0.010301831105 -0.024994281675 0.689266508611 0.724003341337
0.284207820892 -0.027797519446 -0.023496594611 0.696656445129 -0.008889943862 -0.025420079702 0.688917306810 0.724339514885
0.294182300568 -0.027860231896 -0.023183651910 0.696746669529 -0.010446480515 -0.025160484114 0.689571596577 0.723704935923
0.304758548737 -0.027847769427 -0.023454793732 0.696699591130 -0.009214695642 -0.025423330979 0.688828842416 0.724419470667
0.309042930603 -0.027873236251 -0.023227881835 0.696733908511 -0.010353893370 -0.024957857873 0.689233132408 0.724035628552
0.319082021713 -0.027834948521 -0.023412739165 0.696707581117 -0.009185929510 -0.025537245695 0.689143219395 0.724116766097
0.329089403152 -0.027870860250 -0.023232930458 0.696744264297 -0.010279533527 -0.024936036087 0.689243713730 0.724027367147
0.334133625031 -0.027834925461 -0.023447210454 0.696698032952 -0.009105578374 -0.025319923080 0.688818661753 0.724434152397
0.343999862671 -0.027870569199 -0.023229124890 0.696739197619 -0.010266181698 -0.025087606515 0.689315389007 0.723954081410
0.353909254074 -0.027844329992 -0.023451366012 0.696693432359 -0.009083027847 -0.025266979848 0.688793229188 0.724460465284
0.359293460846 -0.027871682318 -0.023236432140 0.696743132820 -0.010279410416 -0.024928717777 0.689210155355 0.724059565579
0.369018793106 -0.027836059555 -0.023447208673 0.696705406481 -0.009060684379 -0.025304019608 0.688823137804 0.724431014947
0.379045009613 -0.027868444473 -0.023235250909 0.696737825621 -0.010303591141 -0.024884065653 0.689280832584 0.723993475881
0.383961200714 -0.027849415183 -0.023457985045 0.696699367089 -0.009058377465 -0.025316693820 0.688770533214 0.724480616295
0.394040822983 -0.027862749366 -0.023238623886 0.696732919914 -0.010219244288 -0.024976412246 0.689323680906 0.723950695020
0.404928684235 -0.027854677640 -0.023461836349 0.696708800346 -0.009167145300 -0.025406935807 0.688808359617 0.724440125050
0.409546613693 -0.027866709936 -0.023227482504 0.696746090862 -0.010380141244 -0.024909650972 0.689272938722 0.723999017888
0.419057607651 -0.027834233047 -0.023404457536 0.696720374864 -0.009271568016 -0.025410688536 0.689155136167 0.724108785494
0.429105281830 -0.027857136897 -0.023184160191 0.696751459295 -0.010457131848 -0.025060029219 0.689543294360 0.723735233723
0.434122085571 -0.027837880321 -0.023403595672 0.696719833045 -0.009289168696 -0.025409897798 0.689052528000 0.724206228982
0.443979263306 -0.027833372556 -0.023400079679 0.696722958803 -0.009272111462 -0.025349515325 0.689105049378 0.724158588255
0.459178447723 -0.027865626383 -0.023223367659 0.696738428974 -0.010253223858 -0.024898683623 0.689307121053 0.723968659419
0.464261770248 -0.027838260381 -0.023458645846 0.696703543782 -0.009051922286 -0.025293666550 0.688833856510 0.724421294041
0.469275474548 -0.027861094660 -0.023234638332 0.696737716153 -0.010220826360 -0.024899288740 0.689332828912 0.723944618816
0.478951692581 -0.027860278819 -0.023458762511 0.696705910638 -0.009233764548 -0.025362797002 0.688784784654 0.724463240302
0.489048957825 -0.027858495017 -0.023169648258 0.696756732771 -0.010453036468 -0.025029648611 0.689500818744 0.723776810674
0.493994235992 -0.027840685897 -0.023448570083 0.696706344153 -0.009129420245 -0.025210626434 0.688800512842 0.724454920274
0.504776954651 -0.027862519716 -0.023171586634 0.696757953217 -0.010545690859 -0.025095854970 0.689558179155 0.723718525415
0.509079456329 -0.027841734282 -0.023448964189 0.696702681677 -0.009090613847 -0.025319682589 0.688792932788 0.724458811910
0.519020080566 -0.027862065810 -0.023230090188 0.696741462973 -0.010310881562 -0.024894152767 0.689277356277 0.723996334938
0.529055595398 -0.027835268096 -0.023446143540 0.696705699726 -0.009157905295 -0.025291612831 0.688882768146 0.724373521633
0.534362792969 -0.027849093980 -0.023346762112 0.696641295384 -0.009755116141 -0.023189825490 0.689057863311 0.724269515244
0.543947696686 -0.027837073953 -0.023444865936 0.696708918676 -0.009130200680 -0.025245977763 0.688807463328 0.724447070880
0.554055213928 -0.027855937316 -0.023173109606 0.696755637202 -0.010470055279 -0.025114310634 0.689539799136 0.723736495385
0.564048290253 -0.027844327066 -0.023448559135 0.696705713693 -0.009108151347 -0.025268321810 0.688769891787 0.724482290784
0.569152832031 -0.027855705712 -0.023187713706 0.696750831662 -0.010384385871 -0.025095756011 0.689596146750 0.723684684064
0.579029798508 -0.027842009286 -0.023443891162 0.696705133237 -0.009156754902 -0.025295292238 0.688805597687 0.724446789368
0.599182605743 -0.027863383958 -0.023172953956 0.696754541487 -0.010476842041 -0.025152601558 0.689639125029 0.723640421511
0.600486993790 -0.027834876125 -0.023439037122 0.696707916700 -0.009122942052 -0.025274231921 0.688783825446 0.724468651449
0.601143121719 -0.027867160990 -0.023231700227 0.696744804076 -0.010212605546 -0.024858496546 0.689251257667 0.724023799085
0.609145164490 -0.027849928105 -0.023449333160 0.696715139000 -0.009251377276 -0.025234885791 0.688742468990 0.724507711462
0.618957281113 -0.027866550952 -0.023226569456 0.696740330592 -0.010346927538 -0.024943785768 0.689237846225 0.724031725805
0.629054069519 -0.027843763546 -0.023444211505 0.696705034616 -0.009054958312 -0.025340749603 0.688826325892 0.724426771246
0.634046554565 -0.027861796365 -0.023233643083 0.696740309228 -0.010281154750 -0.024921682661 0.689271035215 0.724001828453
0.644154071808 -0.027839278530 -0.023452931138 0.696708221764 -0.009107501745 -0.025291153768 0.688832541808 0.724421935269
0.654080152512 -0.027865666417 -0.023227672496 0.696734956693 -0.010256767980 -0.024931708753 0.689222247011 0.724048273829
0.659221649170 -0.027842592699 -0.023446519481 0.696692837460 -0.009115663286 -0.025318155921 0.688766646126 0.724483542151
0.669065952301 -0.027855339069 -0.023175846739 0.696758551102 -0.010436525029 -0.024980820428 0.689527969359 0.723752870134
0.679018020630 -0.027849509921 -0.023442418296 0.696702641623 -0.009200411051 -0.025318475834 0.688762136784 0.724486746705
0.683937072754 -0.027880357073 -0.023220304171 0.696733083450 -0.010418811571 -0.025111938198 0.689327694075 0.723939340765
0.694367408752 -0.027826508635 -0.023393369942 0.696716591287 -0.009324209939 -0.025402359475 0.689122126610 0.724139816512
0.705385208130 -0.027865184649 -0.023230851935 0.696738715782 -0.010191361375 -0.024971810229 0.689263084109 0.724008940368
0.713972330093 -0.027827212329 -0.023396007313 0.696721687779 -0.009285879008 -0.025438808732 0.689161991140 0.724101090615
0.719100952148 -0.027805013481 -0.023282900123 0.696697035879 -0.009987205864 -0.025056455872 0.689391167919 0.723886902309
0.729068994522 -0.027859628483 -0.023187635141 0.696761991760 -0.010486096240 -0.025096072296 0.689567443226 0.723710556910
0.734647512436 -0.027824897793 -0.023399039935 0.696718091971 -0.009258867590 -0.025363694534 0.689134889941 0.724129863931
0.744001865387 -0.027847113357 -0.023453908572 0.696708085044 -0.009139450836 -0.025249640189 0.688758417177 0.724493456752
0.753979444504 -0.027869227483 -0.023226344279 0.696738047603 -0.010268348993 -0.024936669097 0.689257403318 0.724014471896
0.764064550400 -0.027844496183 -0.023441358991 0.696713424888 -0.009170615630 -0.025275865793 0.688765157990 0.724485740065
0.769287824631 -0.027861254427 -0.023219515050 0.696745180015 -0.010257053618 -0.024928685643 0.689286464452 0.723987239809
0.778963327408 -0.027848821837 -0.023445285165 0.696715704217 -0.009078000434 -0.025319280450 0.688790628466 0.724461175000
0.783911228180 -0.027872655359 -0.023229302931 0.696737599554 -0.010326438263 -0.024946127400 0.689255276548 0.724015344555
0.799168348312 -0.027853339872 -0.023452182406 0.696708689844 -0.009079396174 -0.025309515626 0.688761218358 0.724489459599
