# anchor_id tx ty tz qx qy qz qw
1 1.219336293522 -2.364233457773 0.306070395473 0.495902342510 0.497162519399 0.524018643608 -0.481990411885
3 -1.537132848149 1.742862044736 0.263211130530 0.527745459855 -0.476519922054 0.532070775609 0.459689224620
4 1.182821169483 1.737927250887 0.300751394815 0.509188496258 -0.488689573752 0.511054174376 0.490645703779
5 1.340611936257 -2.248407731568 2.329823608973 0.509562409641 0.493013125441 0.526614330535 -0.469000592429
6 -1.715021051303 -2.065163411826 2.234433610286 0.512227124628 0.458310286283 0.554384357329 -0.469289930247
7 -1.547153179774 1.938168066795 2.289294874292 0.468970760622 -0.501982327210 0.498496707895 0.528754386334
8 1.338340519645 1.794706687186 2.304061962980 0.451370432552 -0.509496086313 0.485461853143 0.548639462482
2 -1.521325623594 -1.871297644138 0.293390671208 -0.483663161110 -0.509068408645 -0.492817889332 0.513857791475
