# index timestamp wx wy wz ax ay az
0 0.031955242157 -0.000257926193 0.001977878507 -0.000195676119 -0.179011282939 -0.542298042253 9.799179142714
1 0.041378736496 -0.003136752275 0.000608904931 -0.003111638458 -0.163655800279 -0.535940657035 9.793311461806
2 0.051658153534 -0.000705811160 -0.003415603967 -0.005555682768 -0.159461062588 -0.533049976341 9.815294069052
3 0.061516523361 0.005674127377 -0.001554750063 0.001864786877 -0.155180955548 -0.540480983444 9.815986379385
4 0.071797609329 0.000087938395 -0.003634463793 -0.003840940701 -0.185271567833 -0.530125418343 9.818246912956
5 0.082107067108 -0.002620227500 0.002956860685 0.002651952927 -0.179565708619 -0.541238417141 9.809796516895
6 0.091524362564 -0.000708417300 0.000002124874 0.002687196379 -0.173592339288 -0.554011477008 9.802505038977
7 0.101114511490 0.000338601069 -0.005388874737 0.001592675792 -0.176608899571 -0.526034267731 9.799623531103
8 0.112015485764 -0.001429299962 0.003786698820 -0.002213195317 -0.188968817107 -0.533571255617 9.813666204214
9 0.121846914291 -0.000684371413 -0.002821658706 0.000950835764 -0.202807203121 -0.562519504689 9.817269258499
10 0.131997585297 -0.002621100310 -0.002301725137 -0.000010601467 -0.198385611735 -0.566115469225 9.813115396500
11 0.141360759735 0.003541341580 0.000239463939 0.000259758351 -0.177474634666 -0.553430921584 9.816721959114
12 0.151924848557 -0.003045863320 0.004300097241 -0.002836271762 -0.169285682235 -0.552534031793 9.796777106524
13 0.161770343781 -0.000263974904 -0.002358837979 -0.001145882796 -0.165046304706 -0.566916099228 9.800619311929
14 0.172796726227 -0.000008144250 0.001046480633 -0.002953338758 -0.157010330055 -0.559846486598 9.798352346420
15 0.180991411209 -0.002230108470 0.003391294559 0.000854942394 -0.186107427310 -0.552527563311 9.780774446726
16 0.191775798798 0.001313381974 0.000199194388 0.000466867223 -0.192528126910 -0.535650306232 9.798207335472
17 0.201682567596 -0.000047570666 -0.004837455270 0.001872999764 -0.167180903871 -0.524668869786 9.835779204369
18 0.211896657944 -0.001403457416 -0.000390920709 -0.001801833546 -0.159012252241 -0.551290694475 9.840606665611
19 0.221193790436 -0.000388705949 -0.004497525123 -0.001596234649 -0.172984703947 -0.554485613108 9.832404191494
20 0.232725381851 0.000453159681 -0.004931602695 0.000300340398 -0.169677957315 -0.546952425912 9.816099815369
21 0.243264913559 -0.000583518100 0.002233056413 -0.001463995567 -0.171597433761 -0.556221724525 9.805301177502
22 0.252206087112 -0.001648687089 0.001242618221 -0.000087706726 -0.189100708365 -0.553603268266 9.838116921186
23 0.261384248734 0.004894469803 -0.002142187354 0.003782545953 -0.166973656621 -0.522039851993 9.838015179634
24 0.271517753601 -0.002589965512 -0.001090997230 0.001408695833 -0.165095823314 -0.532057009488 9.804727565646
25 0.282320261002 -0.000115378943 0.005208180817 0.001488074549 -0.177230422050 -0.537523534857 9.808477385044
26 0.291620016098 -0.002885592518 0.001108257973 0.001432125669 -0.153257468278 -0.544004954137 9.812198553085
27 0.301146507263 0.000354868751 0.006437636417 0.004585926467 -0.179528798070 -0.533309409991 9.833661342859
28 0.311854839325 -0.001918170773 -0.002251207000 -0.003089585716 -0.179691478573 -0.538873108774 9.811540156603
29 0.321474313736 0.001865576203 -0.005484054658 -0.000650144591 -0.185222506039 -0.547274680585 9.815953634977
30 0.332207202911 -0.002057907278 0.003212802429 0.002625623522 -0.174536536708 -0.552210826948 9.835684479475
31 0.341686964035 0.001322745690 -0.000352336635 0.002860519792 -0.169859001730 -0.544500469118 9.825470563173
32 0.352055311203 0.001756602460 0.002766745573 -0.000472901760 -0.183258974478 -0.562563102990 9.821203265190
33 0.361760377884 -0.001631741036 0.001710047725 -0.001161602468 -0.162360313106 -0.557806137241 9.814642689228
34 0.372118473053 0.000878299019 -0.002509460285 -0.000816721286 -0.167928068396 -0.550710504502 9.810912165642
35 0.382504940033 -0.002838329210 0.003909281472 0.000772792847 -0.172466403097 -0.541053535491 9.807999082804
36 0.391672611237 -0.001413781717 0.002971864113 -0.000277670791 -0.172568382192 -0.568072788119 9.802658236027
37 0.401656866074 -0.001999877674 0.002576633062 -0.000661966270 -0.170466015805 -0.550403087139 9.823469645977
38 0.411616563797 -0.000468718400 0.003160669230 -0.001384271863 -0.168516060747 -0.543326055855 9.820049024820
39 0.421907186508 0.000990599828 -0.000292409334 0.001418352393 -0.185360116605 -0.573649935499 9.785719437003
40 0.431136369705 0.000685284989 -0.002404741878 -0.001285722550 -0.187244345304 -0.561720701940 9.792127985358
41 0.441958665848 0.001074362226 -0.001317017033 0.000554717665 -0.163048256300 -0.560824835412 9.831196156740
42 0.453452110291 0.001076246400 -0.007122575962 0.001713492540 -0.161437786929 -0.548420296311 9.833434470892
43 0.461125135422 -0.001630609583 -0.001754694424 0.002135492781 -0.173767554760 -0.554916918352 9.802452998757
44 0.471507310867 -0.003461005922 0.001247735573 -0.002378116509 -0.176133612301 -0.547823551409 9.806441969275
45 0.481679677963 0.002217452734 -0.001955332274 -0.002087718167 -0.158477652278 -0.554861625619 9.830871051550
