# timestamp tx ty tz qx qy qz qw
0.028014659882 -0.148013448953 -0.907394324667 0.702872118571 -0.026915121959 -0.016461355793 0.664026509839 0.747043100635
0.038062572479 -0.148013451358 -0.907386544335 0.702867800883 -0.026845709787 -0.016450278558 0.664040864988 0.747033082151
0.043072700500 -0.148025259353 -0.907402337378 0.702852170464 -0.026805484341 -0.016514336563 0.663929388848 0.747132189992
0.053140878677 -0.148010311195 -0.907391567239 0.702874062854 -0.026793176478 -0.016479913027 0.663982943744 0.747085797333
0.058510780334 -0.148017317329 -0.907402373017 0.702855980222 -0.026771236067 -0.016511768448 0.664015318577 0.747057105660
0.067979574203 -0.148019467536 -0.907397621908 0.702852665828 -0.026822434153 -0.016511962243 0.663996131127 0.747072319108
0.078009843826 -0.148012681665 -0.907384522634 0.702871760423 -0.026910498940 -0.016409140326 0.663963671748 0.747100266202
0.084419488907 -0.148011425900 -0.907387942190 0.702876471572 -0.026847802427 -0.016398342967 0.663991412362 0.747078104459
0.092987060547 -0.148012341736 -0.907389537936 0.702863528362 -0.026700848808 -0.016405146207 0.663974572474 0.747098188298
0.103073358536 -0.148014453593 -0.907384091198 0.702867942320 -0.026793840422 -0.016361556110 0.663915419057 0.747148382810
0.108589649200 -0.148014375845 -0.907381798272 0.702870337338 -0.026816354937 -0.016414859698 0.664007772691 0.747064330091
0.118034839630 -0.148019050729 -0.907395451808 0.702852095970 -0.026750261733 -0.016554897407 0.664026339207 0.747047106754
0.127990961075 -0.148019992238 -0.907388907196 0.702870999107 -0.026838349008 -0.016358254671 0.663987134026 0.747083125479
0.133655071259 -0.148015379409 -0.907389467151 0.702866344543 -0.026855643294 -0.016409537105 0.663987236900 0.747081287912
0.143038272858 -0.148024252717 -0.907382600438 0.702874471268 -0.026979739866 -0.016435649018 0.663991073718 0.747072832528
0.153022527695 -0.148006147532 -0.907390666012 0.702862213394 -0.026754671966 -0.016438867357 0.664013793817 0.747060662054
