# index timestamp wx wy wz ax ay az
0 0.006158113480 -0.000926061474 0.000927553130 0.000067868634 -0.072057869732 -0.542055857889 9.815874112844
1 0.013174533844 0.001904761081 0.001161208195 0.000267886649 -0.052586573088 -0.560274100788 9.811558867693
2 0.023304700851 0.000846949075 -0.001521355480 -0.000805347846 -0.049001270584 -0.550729215592 9.817865674496
3 0.035893201828 -0.004642149334 0.001994986716 0.002081631778 -0.070700762956 -0.552161454521 9.842302358150
4 0.044372797012 0.002552914543 0.003152769993 0.000894945662 -0.038627565410 -0.549374086820 9.847454924583
5 0.053152799606 -0.003011465630 -0.001516735259 0.000155413200 -0.058098971690 -0.562042956613 9.838288829327
6 0.074882984161 0.002847389680 -0.003237360207 -0.000318233869 -0.064705640157 -0.558411799148 9.832270874977
7 0.079024076462 -0.000256562412 -0.000870796785 -0.001708088975 -0.078927315725 -0.555020304434 9.815821487904
8 0.086924791336 0.000976047044 0.000524523718 -0.004080976040 -0.089898556089 -0.565321563520 9.822076839209
9 0.105591297150 -0.002139503777 -0.002500937129 0.002652295185 -0.083037022110 -0.578102919124 9.837569621801
10 0.110809087753 0.001761706548 -0.003555377012 -0.001163210377 -0.069315242367 -0.567691001482 9.833180701733
11 0.115295410156 -0.001625064928 0.002535803993 0.000812290855 -0.071459233621 -0.530145408511 9.823307093382
12 0.133141040802 0.000890523683 0.003190799881 0.003162577916 -0.071374325654 -0.537618917562 9.821320209503
13 0.139213323593 0.002463472122 -0.003060533853 -0.001272577223 -0.059420711948 -0.572588373497 9.803721844554
14 0.145317554474 -0.002256014474 0.010243286332 0.000666557817 -0.068662249991 -0.553424855098 9.828255007267
15 0.152661561966 0.000211015709 -0.008657044129 -0.000370613000 -0.078532153582 -0.557597355098 9.816726636887
16 0.167620658875 -0.000727710328 0.000846417028 -0.000292581243 -0.062331716283 -0.552023935318 9.830190435648
17 0.176695346832 -0.002435353926 0.005790939240 0.002157704428 -0.055267466647 -0.547988187075 9.827870260477
18 0.183696269989 -0.001215315488 -0.001419513885 0.002673853786 -0.063697886243 -0.553411150686 9.821642975807
19 0.199901580811 -0.001901269193 -0.001676592544 -0.000991073163 -0.068255311190 -0.570372753851 9.810143841505
20 0.209106922150 -0.001579416423 0.001224610935 0.000564726105 -0.075058226832 -0.548176686689 9.812868643999
21 0.213774204254 -0.001648434037 -0.004258571954 0.003021806966 -0.054444786245 -0.542725985348 9.803533564210
22 0.223592996597 -0.002071282640 0.000333065582 -0.002361746390 -0.072615141361 -0.557643657736 9.818391923904
23 0.236542224884 0.002872633534 -0.003502322629 0.003408631634 -0.070871794014 -0.562011235468 9.810196466446
24 0.245903730392 -0.002998266338 -0.000318880901 -0.001310137547 -0.041133819083 -0.547311262228 9.803758682013
25 0.253561019897 -0.001580063228 0.003728103034 -0.000743297493 -0.048319133492 -0.533607325628 9.811441923380
26 0.269991874695 0.002634902714 0.003851257330 -0.002146233980 -0.061286261533 -0.551954243816 9.823626351357
27 0.278093099594 -0.000453773586 0.001755804292 0.003087640360 -0.064521781770 -0.562285140976 9.854340605736
28 0.282849788666 0.000526762828 0.002283376113 -0.001766781769 -0.068947338299 -0.558671159707 9.817714816332
29 0.296438455582 -0.002315562912 0.004301213220 0.002076659417 -0.057242564731 -0.560615760908 9.812493252754
30 0.305484056473 -0.001401439370 -0.001769424254 0.001949463696 -0.047638193252 -0.534983175471 9.813638137579
