# anchor_id tx ty tz qx qy qz qw
1 1.435022365834 -2.328331433545 0.308408544680 0.362403641367 0.616179407690 0.388931253984 -0.581135971988
2 -1.599017977203 -1.901005467625 0.292636311307 0.577996760128 0.391929648148 0.596821745651 -0.395113528118
3 -1.758483632475 1.160607912699 0.260114631173 0.687327827257 -0.149936999875 0.695211518320 0.147581498645
4 1.226934543740 1.656873007565 0.306496924644 -0.455935043122 0.560284567314 -0.429128295942 -0.542266858387
5 1.347006314902 -2.287586673424 2.330525709054 0.435379662023 0.586071629428 0.416773421418 -0.541539020087
6 -1.818430055882 -2.133785507486 2.234889375314 0.504540037094 0.471436541375 0.544284736990 -0.476383315729
7 -1.630630090041 1.918565961850 2.294456546552 0.515747899426 -0.457518045485 0.537865208364 0.485162199604
8 1.352093719310 1.806355732835 2.303163280494 0.366680508988 -0.570728595893 0.393872346195 0.620224837508
