# index timestamp image_name
0 0.028146576570 img/image00000000.png 
1 0.362202238725 img/image00000010.png 
2 0.695639204668 img/image00000020.png 
3 1.029378485368 img/image00000030.png 
4 1.363221239732 img/image00000040.png 
5 1.696922850297 img/image00000050.png 
6 2.030728172945 img/image00000060.png 
7 2.364597391771 img/image00000070.png 
8 2.698296379732 img/image00000080.png 
9 3.031976532625 img/image00000090.png 
10 3.365763258623 img/image00000100.png 
11 3.699579071687 img/image00000110.png 
12 4.033301186250 img/image00000120.png 
13 4.367076944994 img/image00000130.png 
14 4.700821947740 img/image00000140.png 
15 5.034917425798 img/image00000150.png 
16 5.368345570253 img/image00000160.png 
17 5.702826809572 img/image00000170.png 
18 6.042911362337 img/image00000180.png 
19 6.385424208330 img/image00000190.png 
20 6.707770657228 img/image00000200.png 
21 7.038531136201 img/image00000210.png 
22 7.377271961854 img/image00000220.png 
23 7.704942536043 img/image00000230.png 
24 8.038539957689 img/image00000240.png 
25 8.372198176073 img/image00000250.png 
26 8.705988001512 img/image00000260.png 
27 9.040323328661 img/image00000270.png 
28 9.373515915559 img/image00000280.png 
29 9.707322907136 img/image00000290.png 
30 10.041067433046 img/image00000300.png 
31 10.375188183473 img/image00000310.png 
32 10.708572220491 img/image00000320.png 
33 11.042390417741 img/image00000330.png 
34 11.376346182512 img/image00000340.png 
35 11.709900450395 img/image00000350.png 
36 12.043628763841 img/image00000360.png 
37 12.377404284166 img/image00000370.png 
38 12.711187672304 img/image00000380.png 
39 13.044960093187 img/image00000390.png 
40 13.378698420213 img/image00000400.png 
41 13.712519240068 img/image00000410.png 
42 14.046304058717 img/image00000420.png 
43 14.380005907701 img/image00000430.png 
44 14.713920426057 img/image00000440.png 
45 15.047632527040 img/image00000450.png 
46 15.381376576112 img/image00000460.png 
47 15.715111088441 img/image00000470.png 
48 16.048806261705 img/image00000480.png 
49 16.382703137086 img/image00000490.png 
50 16.716373753236 img/image00000500.png 
51 17.050240587877 img/image00000510.png 
52 17.383864235567 img/image00000520.png 
53 17.717681955980 img/image00000530.png 
54 18.051456761049 img/image00000540.png 
55 18.385212969469 img/image00000550.png 
56 18.718960833238 img/image00000560.png 
57 19.052681755708 img/image00000570.png 
58 19.386483025239 img/image00000580.png 
59 19.720348667787 img/image00000590.png 
60 20.054028582262 img/image00000600.png 
61 20.387791943239 img/image00000610.png 
62 20.721524071382 img/image00000620.png 
63 21.055277180360 img/image00000630.png 
64 21.389131855653 img/image00000640.png 
65 21.722823214220 img/image00000650.png 
66 22.056613993333 img/image00000660.png 
67 22.390461039232 img/image00000670.png 
68 22.724261116670 img/image00000680.png 
69 23.057895016359 img/image00000690.png 
70 23.391688894914 img/image00000700.png 
71 23.725494932817 img/image00000710.png 
72 24.059162449525 img/image00000720.png 
73 24.392967295335 img/image00000730.png 
74 24.726766180681 img/image00000740.png 
75 25.060520004915 img/image00000750.png 
